Week,buscas
2015-12-13,51
2015-12-20,47
2015-12-27,75
2016-01-03,32
2016-01-10,32
2016-01-17,32
2016-01-24,35
2016-01-31,37
2016-02-07,62
2016-02-14,74
2016-02-21,95
2016-02-28,98
2016-03-06,100
2016-03-13,99
2016-03-20,55
2016-03-27,66
2016-04-03,72
2016-04-10,59
2016-04-17,39
2016-04-24,31
2016-05-01,23
2016-05-08,15
2016-05-15,16
2016-05-22,12
2016-05-29,15
2016-06-05,13
2016-06-12,11
2016-06-19,8
2016-06-26,8
2016-07-03,7
2016-07-10,6
2016-07-17,4
2016-07-24,4
2016-07-31,6
2016-08-07,5
2016-08-14,7
2016-08-21,5
2016-08-28,7
2016-09-04,6
2016-09-11,4
2016-09-18,5
2016-09-25,4
2016-10-02,5
2016-10-09,6
2016-10-16,7
2016-10-23,6
2016-10-30,7
2016-11-06,9
2016-11-13,10
2016-11-20,8
2016-11-27,7
2016-12-04,8
2016-12-11,10
2016-12-18,8
2016-12-25,7
2017-01-01,54
2017-01-08,94
2017-01-15,60
2017-01-22,69
2017-01-29,50
2017-02-05,68
2017-02-12,51
2017-02-19,46
2017-02-26,83
2017-03-05,64
2017-03-12,84
2017-03-19,98
2017-03-26,89
2017-04-02,80
2017-04-09,72
2017-04-16,100
2017-04-23,43
2017-04-30,46
2017-05-07,69
2017-05-14,52
2017-05-21,40
2017-05-28,51
2017-06-04,36
2017-06-11,39
2017-06-18,33
2017-06-25,38
2017-07-02,32
2017-07-09,25
2017-07-16,17
2017-07-23,12
2017-07-30,29
2017-08-06,36
2017-08-13,29
2017-08-20,30
2017-08-27,27
2017-09-03,24
2017-09-10,24
2017-09-17,33
2017-09-24,41
2017-10-01,40
2017-10-08,39
2017-10-15,64
2017-10-22,52
2017-10-29,32
2017-11-05,50
2017-11-12,34
2017-11-19,51
2017-11-26,46
2017-12-03,37
2017-12-10,39
2017-12-17,19
2017-12-24,34
2017-12-31,68
2018-01-07,68
2018-01-14,74
2018-01-21,65
2018-01-28,93
2018-02-04,44
2018-02-11,52
2018-02-18,62
2018-02-25,80
2018-03-04,73
2018-03-11,65
2018-03-18,89
2018-03-25,60
2018-04-01,84
2018-04-08,100
2018-04-15,90
2018-04-22,94
2018-04-29,47
2018-05-06,61
2018-05-13,75
2018-05-20,72
2018-05-27,56
2018-06-03,46
2018-06-10,38
2018-06-17,25
2018-06-24,25
2018-07-01,31
2018-07-08,24
2018-07-15,34
2018-07-22,29
2018-07-29,24
2018-08-05,35
2018-08-12,22
2018-08-19,30
2018-08-26,23
2018-09-02,32
2018-09-09,22
2018-09-16,41
2018-09-23,28
2018-09-30,53
2018-10-07,32
2018-10-14,33
2018-10-21,36
2018-10-28,36
2018-11-04,43
2018-11-11,72
2018-11-18,64
2018-11-25,50
2018-12-02,53
2018-12-09,45
2018-12-16,45
2018-12-23,25
2018-12-30,21
2019-01-06,36
2019-01-13,32
2019-01-20,34
2019-01-27,42
2019-02-03,37
2019-02-10,60
2019-02-17,59
2019-02-24,62
2019-03-03,59
2019-03-10,52
2019-03-17,63
2019-03-24,89
2019-03-31,100
2019-04-07,87
2019-04-14,88
2019-04-21,80
2019-04-28,86
2019-05-05,86
2019-05-12,62
2019-05-19,81
2019-05-26,72
2019-06-02,49
2019-06-09,66
2019-06-16,61
2019-06-23,46
2019-06-30,33
2019-07-07,24
2019-07-14,21
2019-07-21,14
2019-07-28,22
2019-08-04,20
2019-08-11,35
2019-08-18,24
2019-08-25,36
2019-09-01,21
2019-09-08,33
2019-09-15,22
2019-09-22,23
2019-09-29,28
2019-10-06,28
2019-10-13,25
2019-10-20,24
2019-10-27,28
2019-11-03,31
2019-11-10,25
2019-11-17,35
2019-11-24,25
2019-12-01,18
2019-12-08,13
2019-12-15,12
2019-12-22,30
2019-12-29,21
2020-01-05,21
2020-01-12,27
2020-01-19,24
2020-01-26,31
2020-02-02,29
2020-02-09,36
2020-02-16,54
2020-02-23,53
2020-03-01,54
2020-03-08,74
2020-03-15,100
2020-03-22,87
2020-03-29,84
2020-04-05,76
2020-04-12,90
2020-04-19,85
2020-04-26,96
2020-05-03,90
2020-05-10,83
2020-05-17,73
2020-05-24,64
2020-05-31,48
2020-06-07,44
2020-06-14,50
2020-06-21,62
2020-06-28,31
2020-07-05,38
2020-07-12,34
2020-07-19,29
2020-07-26,21
2020-08-02,21
2020-08-09,13
2020-08-16,11
2020-08-23,12
2020-08-30,13
2020-09-06,15
2020-09-13,11
2020-09-20,12
2020-09-27,5
2020-10-04,9
2020-10-11,12
2020-10-18,12
2020-10-25,17
2020-11-01,18
2020-11-08,17
2020-11-15,13
2020-11-22,18
2020-11-29,23
2020-12-06,22
2020-12-13,22
2020-12-20,17
2020-12-27,15
2021-01-03,24
2021-01-10,25
2021-01-17,16
2021-01-24,23
2021-01-31,25
2021-02-07,26
2021-02-14,29
2021-02-21,27
2021-02-28,30
2021-03-07,36
2021-03-14,47
2021-03-21,54
2021-03-28,62
2021-04-04,74
2021-04-11,71
2021-04-18,84
2021-04-25,100
2021-05-02,98
2021-05-09,79
2021-05-16,70
2021-05-23,69
2021-05-30,59
2021-06-06,55
2021-06-13,42
2021-06-20,34
2021-06-27,25
2021-07-04,25
2021-07-11,21
2021-07-18,13
2021-07-25,10
2021-08-01,13
2021-08-08,14
2021-08-15,16
2021-08-22,16
2021-08-29,15
2021-09-05,14
2021-09-12,18
2021-09-19,16
2021-09-26,12
2021-10-03,11
2021-10-10,13
2021-10-17,15
2021-10-24,15
2021-10-31,5
2021-11-07,14
2021-11-14,13
2021-11-21,9
2021-11-28,15
2021-12-05,12
2021-12-12,10
2021-12-19,11
2021-12-26,23
2022-01-02,9
2022-01-09,9
2022-01-16,8
2022-01-23,6
2022-01-30,5
2022-02-06,7
2022-02-13,8
2022-02-20,10
2022-02-27,14
2022-03-06,22
2022-03-13,37
2022-03-20,44
2022-03-27,55
2022-04-03,65
2022-04-10,75
2022-04-17,86
2022-04-24,100
2022-05-01,71
2022-05-08,82
2022-05-15,69
2022-05-22,67
2022-05-29,40
2022-06-05,34
2022-06-12,25
2022-06-19,25
2022-06-26,21
2022-07-03,18
2022-07-10,13
2022-07-17,10
2022-07-24,10
2022-07-31,8
2022-08-07,6
2022-08-14,7
2022-08-21,9
2022-08-28,5
2022-09-04,5
2022-09-11,7
2022-09-18,5
2022-09-25,5
2022-10-02,5
2022-10-09,4
2022-10-16,5
2022-10-23,7
2022-10-30,5
2022-11-06,7
2022-11-13,9
2022-11-20,8
2022-11-27,7
2022-12-04,8
2022-12-11,7
2022-12-18,6
2022-12-25,7
