Week,buscas
2015-12-13,44
2015-12-20,28
2015-12-27,49
2016-01-03,29
2016-01-10,26
2016-01-17,24
2016-01-24,35
2016-01-31,43
2016-02-07,54
2016-02-14,79
2016-02-21,100
2016-02-28,84
2016-03-06,72
2016-03-13,64
2016-03-20,52
2016-03-27,58
2016-04-03,63
2016-04-10,55
2016-04-17,33
2016-04-24,35
2016-05-01,25
2016-05-08,24
2016-05-15,25
2016-05-22,11
2016-05-29,14
2016-06-05,17
2016-06-12,12
2016-06-19,8
2016-06-26,9
2016-07-03,9
2016-07-10,11
2016-07-17,6
2016-07-24,9
2016-07-31,8
2016-08-07,5
2016-08-14,10
2016-08-21,3
2016-08-28,7
2016-09-04,6
2016-09-11,7
2016-09-18,8
2016-09-25,7
2016-10-02,5
2016-10-09,6
2016-10-16,9
2016-10-23,8
2016-10-30,6
2016-11-06,6
2016-11-13,5
2016-11-20,7
2016-11-27,11
2016-12-04,9
2016-12-11,8
2016-12-18,11
2016-12-25,10
2017-01-01,80
2017-01-08,92
2017-01-15,71
2017-01-22,58
2017-01-29,71
2017-02-05,60
2017-02-12,58
2017-02-19,87
2017-02-26,88
2017-03-05,95
2017-03-12,97
2017-03-19,86
2017-03-26,75
2017-04-02,99
2017-04-09,78
2017-04-16,71
2017-04-23,82
2017-04-30,87
2017-05-07,85
2017-05-14,50
2017-05-21,50
2017-05-28,73
2017-06-04,51
2017-06-11,42
2017-06-18,65
2017-06-25,48
2017-07-02,12
2017-07-09,48
2017-07-16,38
2017-07-23,34
2017-07-30,38
2017-08-06,61
2017-08-13,52
2017-08-20,27
2017-08-27,63
2017-09-03,24
2017-09-10,34
2017-09-17,30
2017-09-24,54
2017-10-01,38
2017-10-08,28
2017-10-15,54
2017-10-22,100
2017-10-29,36
2017-11-05,52
2017-11-12,38
2017-11-19,68
2017-11-26,46
2017-12-03,47
2017-12-10,55
2017-12-17,24
2017-12-24,24
2017-12-31,50
2018-01-07,38
2018-01-14,43
2018-01-21,35
2018-01-28,30
2018-02-04,43
2018-02-11,63
2018-02-18,65
2018-02-25,63
2018-03-04,18
2018-03-11,59
2018-03-18,50
2018-03-25,60
2018-04-01,91
2018-04-08,100
2018-04-15,90
2018-04-22,85
2018-04-29,93
2018-05-06,70
2018-05-13,95
2018-05-20,79
2018-05-27,90
2018-06-03,55
2018-06-10,52
2018-06-17,71
2018-06-24,59
2018-07-01,50
2018-07-08,57
2018-07-15,70
2018-07-22,64
2018-07-29,58
2018-08-05,54
2018-08-12,54
2018-08-19,52
2018-08-26,35
2018-09-02,38
2018-09-09,26
2018-09-16,42
2018-09-23,50
2018-09-30,41
2018-10-07,49
2018-10-14,49
2018-10-21,63
2018-10-28,49
2018-11-04,48
2018-11-11,92
2018-11-18,67
2018-11-25,62
2018-12-02,59
2018-12-09,54
2018-12-16,41
2018-12-23,66
2018-12-30,23
2019-01-06,27
2019-01-13,23
2019-01-20,22
2019-01-27,27
2019-02-03,24
2019-02-10,25
2019-02-17,32
2019-02-24,23
2019-03-03,29
2019-03-10,31
2019-03-17,43
2019-03-24,59
2019-03-31,56
2019-04-07,44
2019-04-14,43
2019-04-21,66
2019-04-28,67
2019-05-05,76
2019-05-12,67
2019-05-19,75
2019-05-26,98
2019-06-02,100
2019-06-09,85
2019-06-16,76
2019-06-23,80
2019-06-30,72
2019-07-07,47
2019-07-14,36
2019-07-21,39
2019-07-28,38
2019-08-04,22
2019-08-11,27
2019-08-18,21
2019-08-25,20
2019-09-01,16
2019-09-08,19
2019-09-15,20
2019-09-22,14
2019-09-29,16
2019-10-06,10
2019-10-13,13
2019-10-20,14
2019-10-27,12
2019-11-03,13
2019-11-10,18
2019-11-17,17
2019-11-24,17
2019-12-01,8
2019-12-08,13
2019-12-15,15
2019-12-22,26
2019-12-29,33
2020-01-05,36
2020-01-12,44
2020-01-19,34
2020-01-26,41
2020-02-02,51
2020-02-09,54
2020-02-16,63
2020-02-23,73
2020-03-01,84
2020-03-08,93
2020-03-15,100
2020-03-22,82
2020-03-29,85
2020-04-05,63
2020-04-12,76
2020-04-19,58
2020-04-26,63
2020-05-03,61
2020-05-10,47
2020-05-17,43
2020-05-24,37
2020-05-31,35
2020-06-07,38
2020-06-14,32
2020-06-21,25
2020-06-28,22
2020-07-05,19
2020-07-12,19
2020-07-19,18
2020-07-26,12
2020-08-02,19
2020-08-09,15
2020-08-16,21
2020-08-23,13
2020-08-30,9
2020-09-06,14
2020-09-13,15
2020-09-20,13
2020-09-27,13
2020-10-04,15
2020-10-11,9
2020-10-18,15
2020-10-25,14
2020-11-01,7
2020-11-08,16
2020-11-15,17
2020-11-22,15
2020-11-29,22
2020-12-06,22
2020-12-13,21
2020-12-20,12
2020-12-27,15
2021-01-03,84
2021-01-10,48
2021-01-17,55
2021-01-24,46
2021-01-31,45
2021-02-07,43
2021-02-14,35
2021-02-21,54
2021-02-28,66
2021-03-07,56
2021-03-14,88
2021-03-21,83
2021-03-28,78
2021-04-04,85
2021-04-11,70
2021-04-18,74
2021-04-25,54
2021-05-02,65
2021-05-09,61
2021-05-16,65
2021-05-23,100
2021-05-30,84
2021-06-06,78
2021-06-13,54
2021-06-20,62
2021-06-27,80
2021-07-04,58
2021-07-11,44
2021-07-18,45
2021-07-25,40
2021-08-01,25
2021-08-08,31
2021-08-15,31
2021-08-22,61
2021-08-29,45
2021-09-05,35
2021-09-12,36
2021-09-19,43
2021-09-26,36
2021-10-03,47
2021-10-10,47
2021-10-17,28
2021-10-24,55
2021-10-31,29
2021-11-07,55
2021-11-14,45
2021-11-21,70
2021-11-28,51
2021-12-05,40
2021-12-12,35
2021-12-19,56
2021-12-26,20
2022-01-02,53
2022-01-09,53
2022-01-16,47
2022-01-23,36
2022-01-30,34
2022-02-06,23
2022-02-13,25
2022-02-20,32
2022-02-27,31
2022-03-06,28
2022-03-13,45
2022-03-20,29
2022-03-27,56
2022-04-03,53
2022-04-10,50
2022-04-17,59
2022-04-24,87
2022-05-01,88
2022-05-08,83
2022-05-15,75
2022-05-22,59
2022-05-29,56
2022-06-05,69
2022-06-12,57
2022-06-19,65
2022-06-26,69
2022-07-03,51
2022-07-10,37
2022-07-17,35
2022-07-24,51
2022-07-31,54
2022-08-07,48
2022-08-14,35
2022-08-21,32
2022-08-28,35
2022-09-04,25
2022-09-11,25
2022-09-18,23
2022-09-25,23
2022-10-02,28
2022-10-09,25
2022-10-16,20
2022-10-23,45
2022-10-30,40
2022-11-06,51
2022-11-13,36
2022-11-20,41
2022-11-27,15
2022-12-04,36
2022-12-11,70
2022-12-18,87
2022-12-25,100
