Week,buscas
2015-12-13,31
2015-12-20,33
2015-12-27,22
2016-01-03,25
2016-01-10,22
2016-01-17,29
2016-01-24,37
2016-01-31,48
2016-02-07,54
2016-02-14,89
2016-02-21,82
2016-02-28,74
2016-03-06,73
2016-03-13,59
2016-03-20,39
2016-03-27,41
2016-04-03,46
2016-04-10,42
2016-04-17,32
2016-04-24,31
2016-05-01,27
2016-05-08,18
2016-05-15,28
2016-05-22,20
2016-05-29,22
2016-06-05,12
2016-06-12,13
2016-06-19,14
2016-06-26,14
2016-07-03,6
2016-07-10,5
2016-07-17,5
2016-07-24,7
2016-07-31,4
2016-08-07,7
2016-08-14,6
2016-08-21,8
2016-08-28,11
2016-09-04,9
2016-09-11,9
2016-09-18,9
2016-09-25,9
2016-10-02,8
2016-10-09,5
2016-10-16,8
2016-10-23,8
2016-10-30,13
2016-11-06,10
2016-11-13,8
2016-11-20,11
2016-11-27,10
2016-12-04,6
2016-12-11,8
2016-12-18,7
2016-12-25,8
2017-01-01,44
2017-01-08,44
2017-01-15,48
2017-01-22,69
2017-01-29,60
2017-02-05,100
2017-02-12,100
2017-02-19,89
2017-02-26,87
2017-03-05,84
2017-03-12,86
2017-03-19,78
2017-03-26,70
2017-04-02,76
2017-04-09,48
2017-04-16,40
2017-04-23,52
2017-04-30,29
2017-05-07,51
2017-05-14,29
2017-05-21,25
2017-05-28,25
2017-06-04,38
2017-06-11,15
2017-06-18,35
2017-06-25,26
2017-07-02,10
2017-07-09,12
2017-07-16,12
2017-07-23,14
2017-07-30,18
2017-08-06,6
2017-08-13,29
2017-08-20,26
2017-08-27,31
2017-09-03,18
2017-09-10,22
2017-09-17,18
2017-09-24,34
2017-10-01,25
2017-10-08,8
2017-10-15,23
2017-10-22,35
2017-10-29,23
2017-11-05,48
2017-11-12,37
2017-11-19,41
2017-11-26,42
2017-12-03,33
2017-12-10,28
2017-12-17,22
2017-12-24,28
2017-12-31,16
2018-01-07,23
2018-01-14,43
2018-01-21,48
2018-01-28,32
2018-02-04,62
2018-02-11,43
2018-02-18,67
2018-02-25,64
2018-03-04,80
2018-03-11,91
2018-03-18,100
2018-03-25,50
2018-04-01,79
2018-04-08,78
2018-04-15,59
2018-04-22,85
2018-04-29,48
2018-05-06,47
2018-05-13,42
2018-05-20,34
2018-05-27,52
2018-06-03,38
2018-06-10,49
2018-06-17,37
2018-06-24,23
2018-07-01,15
2018-07-08,26
2018-07-15,10
2018-07-22,17
2018-07-29,18
2018-08-05,23
2018-08-12,36
2018-08-19,42
2018-08-26,34
2018-09-02,20
2018-09-09,35
2018-09-16,44
2018-09-23,51
2018-09-30,34
2018-10-07,11
2018-10-14,28
2018-10-21,52
2018-10-28,14
2018-11-04,12
2018-11-11,17
2018-11-18,23
2018-11-25,44
2018-12-02,22
2018-12-09,63
2018-12-16,39
2018-12-23,20
2018-12-30,24
2019-01-06,37
2019-01-13,27
2019-01-20,27
2019-01-27,31
2019-02-03,45
2019-02-10,59
2019-02-17,77
2019-02-24,60
2019-03-03,51
2019-03-10,65
2019-03-17,100
2019-03-24,93
2019-03-31,93
2019-04-07,76
2019-04-14,61
2019-04-21,74
2019-04-28,85
2019-05-05,72
2019-05-12,73
2019-05-19,50
2019-05-26,44
2019-06-02,63
2019-06-09,45
2019-06-16,44
2019-06-23,35
2019-06-30,34
2019-07-07,42
2019-07-14,24
2019-07-21,22
2019-07-28,41
2019-08-04,36
2019-08-11,39
2019-08-18,51
2019-08-25,35
2019-09-01,25
2019-09-08,34
2019-09-15,36
2019-09-22,34
2019-09-29,37
2019-10-06,29
2019-10-13,30
2019-10-20,31
2019-10-27,39
2019-11-03,46
2019-11-10,33
2019-11-17,32
2019-11-24,32
2019-12-01,39
2019-12-08,28
2019-12-15,28
2019-12-22,38
2019-12-29,16
2020-01-05,31
2020-01-12,39
2020-01-19,38
2020-01-26,39
2020-02-02,58
2020-02-09,59
2020-02-16,76
2020-02-23,61
2020-03-01,70
2020-03-08,89
2020-03-15,100
2020-03-22,99
2020-03-29,49
2020-04-05,64
2020-04-12,72
2020-04-19,68
2020-04-26,60
2020-05-03,39
2020-05-10,58
2020-05-17,38
2020-05-24,45
2020-05-31,40
2020-06-07,37
2020-06-14,26
2020-06-21,22
2020-06-28,13
2020-07-05,14
2020-07-12,22
2020-07-19,17
2020-07-26,15
2020-08-02,11
2020-08-09,13
2020-08-16,7
2020-08-23,13
2020-08-30,18
2020-09-06,12
2020-09-13,11
2020-09-20,24
2020-09-27,7
2020-10-04,15
2020-10-11,16
2020-10-18,22
2020-10-25,18
2020-11-01,16
2020-11-08,13
2020-11-15,22
2020-11-22,20
2020-11-29,23
2020-12-06,24
2020-12-13,17
2020-12-20,12
2020-12-27,20
2021-01-03,33
2021-01-10,43
2021-01-17,56
2021-01-24,63
2021-01-31,59
2021-02-07,72
2021-02-14,58
2021-02-21,77
2021-02-28,88
2021-03-07,76
2021-03-14,100
2021-03-21,65
2021-03-28,50
2021-04-04,64
2021-04-11,66
2021-04-18,64
2021-04-25,56
2021-05-02,45
2021-05-09,44
2021-05-16,70
2021-05-23,67
2021-05-30,56
2021-06-06,50
2021-06-13,38
2021-06-20,47
2021-06-27,26
2021-07-04,35
2021-07-11,27
2021-07-18,35
2021-07-25,27
2021-08-01,38
2021-08-08,31
2021-08-15,35
2021-08-22,49
2021-08-29,29
2021-09-05,24
2021-09-12,19
2021-09-19,30
2021-09-26,30
2021-10-03,22
2021-10-10,19
2021-10-17,25
2021-10-24,28
2021-10-31,26
2021-11-07,40
2021-11-14,54
2021-11-21,46
2021-11-28,63
2021-12-05,52
2021-12-12,56
2021-12-19,68
2021-12-26,70
2022-01-02,75
2022-01-09,75
2022-01-16,100
2022-01-23,100
2022-01-30,73
2022-02-06,50
2022-02-13,49
2022-02-20,68
2022-02-27,52
2022-03-06,68
2022-03-13,90
2022-03-20,57
2022-03-27,76
2022-04-03,68
2022-04-10,62
2022-04-17,79
2022-04-24,93
2022-05-01,91
2022-05-08,83
2022-05-15,72
2022-05-22,67
2022-05-29,62
2022-06-05,52
2022-06-12,43
2022-06-19,51
2022-06-26,53
2022-07-03,44
2022-07-10,29
2022-07-17,34
2022-07-24,27
2022-07-31,23
2022-08-07,28
2022-08-14,41
2022-08-21,36
2022-08-28,34
2022-09-04,26
2022-09-11,32
2022-09-18,40
2022-09-25,34
2022-10-02,36
2022-10-09,22
2022-10-16,58
2022-10-23,33
2022-10-30,32
2022-11-06,39
2022-11-13,39
2022-11-20,40
2022-11-27,39
2022-12-04,50
2022-12-11,58
2022-12-18,40
2022-12-25,47
