Week,buscas
2015-12-13,39
2015-12-20,72
2015-12-27,47
2016-01-03,29
2016-01-10,11
2016-01-17,25
2016-01-24,19
2016-01-31,28
2016-02-07,70
2016-02-14,94
2016-02-21,97
2016-02-28,73
2016-03-06,100
2016-03-13,76
2016-03-20,51
2016-03-27,22
2016-04-03,25
2016-04-10,46
2016-04-17,33
2016-04-24,25
2016-05-01,0
2016-05-08,8
2016-05-15,7
2016-05-22,22
2016-05-29,15
2016-06-05,26
2016-06-12,22
2016-06-19,8
2016-06-26,18
2016-07-03,13
2016-07-10,16
2016-07-17,25
2016-07-24,27
2016-07-31,11
2016-08-07,0
2016-08-14,0
2016-08-21,9
2016-08-28,0
2016-09-04,20
2016-09-11,0
2016-09-18,0
2016-09-25,0
2016-10-02,12
2016-10-09,0
2016-10-16,10
2016-10-23,7
2016-10-30,0
2016-11-06,0
2016-11-13,25
2016-11-20,0
2016-11-27,11
2016-12-04,0
2016-12-11,0
2016-12-18,0
2016-12-25,0
2017-01-01,0
2017-01-08,22
2017-01-15,30
2017-01-22,55
2017-01-29,0
2017-02-05,0
2017-02-12,50
2017-02-19,63
2017-02-26,0
2017-03-05,57
2017-03-12,27
2017-03-19,100
2017-03-26,57
2017-04-02,0
2017-04-09,58
2017-04-16,98
2017-04-23,49
2017-04-30,26
2017-05-07,0
2017-05-14,28
2017-05-21,27
2017-05-28,0
2017-06-04,0
2017-06-11,0
2017-06-18,45
2017-06-25,23
2017-07-02,30
2017-07-09,0
2017-07-16,27
2017-07-23,0
2017-07-30,66
2017-08-06,0
2017-08-13,0
2017-08-20,23
2017-08-27,0
2017-09-03,0
2017-09-10,0
2017-09-17,0
2017-09-24,57
2017-10-01,35
2017-10-08,0
2017-10-15,0
2017-10-22,39
2017-10-29,0
2017-11-05,0
2017-11-12,29
2017-11-19,41
2017-11-26,59
2017-12-03,60
2017-12-10,34
2017-12-17,32
2017-12-24,0
2017-12-31,45
2018-01-07,25
2018-01-14,42
2018-01-21,29
2018-01-28,0
2018-02-04,47
2018-02-11,0
2018-02-18,28
2018-02-25,0
2018-03-04,11
2018-03-11,39
2018-03-18,23
2018-03-25,16
2018-04-01,25
2018-04-08,41
2018-04-15,16
2018-04-22,34
2018-04-29,0
2018-05-06,39
2018-05-13,15
2018-05-20,48
2018-05-27,0
2018-06-03,16
2018-06-10,0
2018-06-17,18
2018-06-24,21
2018-07-01,38
2018-07-08,15
2018-07-15,36
2018-07-22,24
2018-07-29,27
2018-08-05,0
2018-08-12,29
2018-08-19,32
2018-08-26,19
2018-09-02,17
2018-09-09,24
2018-09-16,40
2018-09-23,35
2018-09-30,43
2018-10-07,33
2018-10-14,41
2018-10-21,100
2018-10-28,58
2018-11-04,55
2018-11-11,58
2018-11-18,51
2018-11-25,94
2018-12-02,46
2018-12-09,46
2018-12-16,68
2018-12-23,60
2018-12-30,65
2019-01-06,85
2019-01-13,70
2019-01-20,68
2019-01-27,50
2019-02-03,88
2019-02-10,67
2019-02-17,34
2019-02-24,63
2019-03-03,29
2019-03-10,82
2019-03-17,40
2019-03-24,65
2019-03-31,63
2019-04-07,12
2019-04-14,35
2019-04-21,30
2019-04-28,28
2019-05-05,57
2019-05-12,44
2019-05-19,16
2019-05-26,14
2019-06-02,0
2019-06-09,19
2019-06-16,18
2019-06-23,28
2019-06-30,20
2019-07-07,0
2019-07-14,0
2019-07-21,0
2019-07-28,0
2019-08-04,0
2019-08-11,15
2019-08-18,29
2019-08-25,0
2019-09-01,36
2019-09-08,34
2019-09-15,33
2019-09-22,0
2019-09-29,0
2019-10-06,30
2019-10-13,38
2019-10-20,0
2019-10-27,24
2019-11-03,16
2019-11-10,48
2019-11-17,52
2019-11-24,70
2019-12-01,50
2019-12-08,100
2019-12-15,48
2019-12-22,89
2019-12-29,52
2020-01-05,72
2020-01-12,48
2020-01-19,52
2020-01-26,37
2020-02-02,20
2020-02-09,39
2020-02-16,38
2020-02-23,23
2020-03-01,40
2020-03-08,62
2020-03-15,40
2020-03-22,34
2020-03-29,48
2020-04-05,28
2020-04-12,0
2020-04-19,25
2020-04-26,36
2020-05-03,21
2020-05-10,41
2020-05-17,29
2020-05-24,24
2020-05-31,26
2020-06-07,22
2020-06-14,33
2020-06-21,14
2020-06-28,22
2020-07-05,22
2020-07-12,31
2020-07-19,13
2020-07-26,27
2020-08-02,8
2020-08-09,10
2020-08-16,13
2020-08-23,7
2020-08-30,0
2020-09-06,14
2020-09-13,0
2020-09-20,10
2020-09-27,13
2020-10-04,9
2020-10-11,0
2020-10-18,8
2020-10-25,19
2020-11-01,19
2020-11-08,22
2020-11-15,23
2020-11-22,37
2020-11-29,47
2020-12-06,41
2020-12-13,49
2020-12-20,67
2020-12-27,100
2021-01-03,68
2021-01-10,84
2021-01-17,90
2021-01-24,94
2021-01-31,94
2021-02-07,89
2021-02-14,100
2021-02-21,98
2021-02-28,95
2021-03-07,69
2021-03-14,55
2021-03-21,35
2021-03-28,43
2021-04-04,30
2021-04-11,22
2021-04-18,23
2021-04-25,18
2021-05-02,8
2021-05-09,4
2021-05-16,18
2021-05-23,3
2021-05-30,8
2021-06-06,14
2021-06-13,9
2021-06-20,0
2021-06-27,8
2021-07-04,18
2021-07-11,5
2021-07-18,5
2021-07-25,5
2021-08-01,7
2021-08-08,0
2021-08-15,10
2021-08-22,0
2021-08-29,16
2021-09-05,7
2021-09-12,0
2021-09-19,0
2021-09-26,10
2021-10-03,5
2021-10-10,9
2021-10-17,0
2021-10-24,12
2021-10-31,7
2021-11-07,10
2021-11-14,11
2021-11-21,6
2021-11-28,14
2021-12-05,13
2021-12-12,18
2021-12-19,0
2021-12-26,6
2022-01-02,65
2022-01-09,65
2022-01-16,77
2022-01-23,100
2022-01-30,55
2022-02-06,23
2022-02-13,43
2022-02-20,25
2022-02-27,50
2022-03-06,34
2022-03-13,74
2022-03-20,59
2022-03-27,57
2022-04-03,41
2022-04-10,49
2022-04-17,58
2022-04-24,25
2022-05-01,70
2022-05-08,51
2022-05-15,34
2022-05-22,44
2022-05-29,24
2022-06-05,60
2022-06-12,40
2022-06-19,35
2022-06-26,37
2022-07-03,33
2022-07-10,54
2022-07-17,28
2022-07-24,60
2022-07-31,41
2022-08-07,39
2022-08-14,31
2022-08-21,34
2022-08-28,60
2022-09-04,27
2022-09-11,40
2022-09-18,30
2022-09-25,0
2022-10-02,30
2022-10-09,24
2022-10-16,46
2022-10-23,10
2022-10-30,37
2022-11-06,28
2022-11-13,72
2022-11-20,58
2022-11-27,17
2022-12-04,29
2022-12-11,32
2022-12-18,47
2022-12-25,20
